Review_Text,Review_Text_Processed,Review_Date,Rating_Score,Business_Category,Sentiment_Label,Review_Aspect,Crisis_Flag,Is_Sarcasm
"bad service pengiriman same day (gosend) melewati batas estimasi, jika tdk mampu melayani pengiriman sameday gosend sebaiknya di non aktifkan agar pembeli tdk bayar lbh mahal ongkir",bad service kirim same day gosend lewat batas estimasi tidak layan kirim sameday gosend non aktif beli tidak bayar lbh mahal ongkir,unknown,1,F&B,Negative,Harga,No,No
Aplikasi yg aneh sering kali tak bisa dibuka walau sdh di copot dan diinstal lagi mohon perhatinya grab merchant,aplikasi aneh tak buka copot diinstal perhati grab merchant,2021-06-04 21:32:57,3,F&B,Netral,Lainnya,No,No
Brp kali update tp tetap gak bs terima pesanan,brp update tidak bs pesan,2022-07-03 05:21:18,3,F&B,Netral,Lainnya,No,No
Untuk sementara aku kasih bintang 3 karna baru mencoba aplikasi ini tnks,kasih bintang coba aplikasi tnks,2019-01-15 23:44:02,3,F&B,Netral,Lainnya,No,No
"good tempat for team visits , ordered raju gari kodi pulav and bongulo chicken both tastes great ....suasana is good, tempat can be extended to have more seats, it is always over crowded .. a must visit tempat",good for team visits ordered raju gari kodi pulav and bongulo chicken both tastes great suasana is good can be extended to have more seats it is always over crowded must visit,10/5/2018 13:44,4,F&B,Positive,Rasa,No,No
Kemasan atau kotak nya rusak tapi untung isi nya gk rusaak,kemas kotak rusak untung isi tidak rusaak,unknown,2,Lainnya,Negative,Bentuk,Yes,No
"Sekelas gojek msk server padat merayap terus, ada orang order gofood jadi bingung g bisa proses. Karna ke log out sendiri. Padahal sama sekali ga ngelog out. Parahnya uda setengah jam g bisa masuk masuk erorr. Kode konfirmasi bener tapi abis itu eror lagi. Ini gojek pake server apa sih?",kelas gojek msk server padat rayap gofood bingung proses log out tidak ngelog out parah uda erorr kode konfirmasi bener abis eror gojek pake server,2019-09-17 19:23:31,3,F&B,Netral,Lainnya,No,No
@Sainctuairy Oh ini fore yang masih di kulkasmu itu?,sainctuairy oh fore kulkas,Fri Feb 28 20:46:50 +0000 2025,3,F&B,Netral,Lainnya,No,No
"grab terbaik, terutama buat layanan grab food nya, sukses terus",grab baik layan grab food sukses,2026-05-14 06:59:38,5,F&B,Positive,Lainnya,No,No
bagus. kaget ekspedisinya cuma bisa pilih 1 dan yg dateng dari kgx (gramedia expedisi) pas ditanya emg kerjasama dengan itu tapi puas aman barangnya,bagus kaget ekspedisi pilih dateng kgx gramedia expedisi pas emg kerjasama puas aman barang,unknown,5,Lainnya,Positive,Bentuk,No,No
"Saran buat aplikasi grab food ,bila ada pesanan yg kurang tlg dlm ulasan tersebut di cantumkan no.HP pemesan biar resto bisa menindaki dulu apakah mengantarkan kembali yg kurang jgn main tarik² dana saja,krn lebih sering resto sdh mengantarkan pesanan yg kurang namun komplennya tetap masuk diulasan dan dan dikembalikan ke customer pdhl produk sdh diantarkan,kerja sama hrs saling menguntungkan ke 2 belah pihak,manusia tdk ada yg sempurna kesalahan apapun bisa sj terjadi",saran aplikasi grab food pesan tlg dlm ulas cantum no hp mes biar resto tindak antar jgn main tarik dana resto antar pesan komplennya ulas kembali customer pdhl antar hrs untung belah manusia tidak sempurna salah apa sj,2025-01-19 12:48:49,3,F&B,Netral,Lainnya,No,No
"aplikasi gojek memang aplikasi terbaik di play store karena bisa pesan ojek online(goride dan gocar),bisa pesan makanan dan minuman(gofood),bisa beli pulsa dan diamond game online(gopulsa),bisa belanja barang kebutuhan sehari-hari seperti Snack(gomart),bisa melindungi lingkungan(gogreener),bisa pinjam uang(gopay pinjam),bisa mengirim barang(gosend),bisa naik transportasi publik(gotransit),bisa naik taksi(gobluebird),bisa menggunakan voucher sebelum ngumpul di resto(godinein),dan fitur"" yg lain .",aplikasi gojek aplikasi baik play store ojek online goride gocar makan minum gofood pulsa diamond game online gopulsa belanja butuh hari snack gomart lindung lingkung gogreener pinjam uang gopay pinjam kirim gosend transportasi publik gotransit taksi gobluebird voucher ngumpul resto godinein fitur,2026-03-19 14:19:41,5,F&B,Positive,Rasa,No,No
barangnya bagus sesuai gambar.peking rapi banget.pegiriman cepat banget,barang bagus sesuai peking rapi banget pegiriman cepat banget,unknown,5,F&B,Positive,Bentuk,No,No
"keren banget, sellernya amanah, kurirnya baik banget. Terimakasih banyak ya udah mengantarkan barangnya dengan baik, padahal sangat jauh dipedalaman 🙏",bagus banget sellernya amanah kurir banget terimakasih udah antar barang dalam,unknown,5,Lainnya,Positive,Lainnya,No,No
Walaupun ngikutin promo rekomendasi tetep aja anyep,ngikutin promo rekomendasi tetep anyep,2022-11-24 20:56:54,3,F&B,Netral,Harga,No,No
i ever feel bad at this tempat such a honor treating from pelayanan people very humble and enak food really good to dine here the absolute sizzlers,ever feel bad at this such honor treating from layan people very humble and food really good to dine here the absolute sizzlers,3/3/2019 19:31,5,F&B,Positive,Rasa,No,No
Paling favourite aku,favourite,unknown,3,F&B,Netral,Lainnya,No,No
pesanan.a jgn langsung konfm secara otomatis dnk min karna bisa saja tiba² menu makanan/ minuman nya sdh habis,pesan jgn konfm otomatis dnk min menu makan minum habis,2022-01-08 12:19:17,3,F&B,Netral,Rasa,No,No
semua apk blm bisa di buka youtube dan lainya mola tv jg blm terinstal agak ribet jg nyeting nya biasa oto konek ke mola tpi ini di buka blm bisa mohon info nya..,apk belum buka youtube lai mola tv belum terinstal ribet nyeting oto konek mola buka belum info,unknown,2,Lainnya,Negative,Lainnya,No,No
Bismillah semoga awet.,bismillah moga awet,unknown,5,Lainnya,Positive,Bentuk,No,No
Lebih ditingkat lagi area PhD deliverynya Sy mo pesen lagi g bisa...☹️,tingkat area phd deliverynya sy mo sen,2020-06-27 15:10:23,3,F&B,Netral,Lainnya,No,No
Perhitungan rating bintang g jelas bintang dr 4.7 skr 4.0 gara sering tutup kl siang anter jemput anak sekolah jauh pamulang bsd rating jd turun padahal jarang ada orderan aja ikut iklan ikut promo bkn untung buntung iya tidak transparan tolong d perbaiki gofood skr tidak seindah setahun lalu capek d modal order langka promo mah tetep g ngaruh mks,hitung rating bintang bintang dr skr gara tutup kl siang anter jemput anak sekolah pamulang bsd rating turun jarang order iklan promo bkn untung buntung iya tidak transparan tolong baik gofood skr tidak indah tahun capek modal langka promo mah tetep ngaruh mks,2022-12-20 20:46:09,1,F&B,Negative,Harga,No,No
"hyderabad's best rooftop as of now. with an unparalleled suasana, mazzo is hands down the prettiest pool side eatery i have visited in town. evenings here are absolutely beautiful, sunrises and sunsets are magical. open 24/7 this rooftop will have you falling in love all around the year. ive tried their sunday brunch. and it's an experience you don't want to miss. i won't exaggerate, the food isn't out of this world. it's decent. a respectable salad bar",hyderabad best rooftop as of now with an unparalleled suasana mazzo is hands down the prettiest pool side eatery have visited in town evenings here are absolutely beautiful sunrises and sunsets are magical open this rooftop will have you falling in love all around the year ive tried their sunday brunch and it an experience you don want to miss won exaggerate the food isn out of this world it decent respectable salad bar,3/7/2019 10:10,4,F&B,Positive,Lainnya,No,No
heard a lot of time about this tempat and always wanted to visit but couldn't so though of ordering food online. ordered vegetable briyani which is good in rasa. expected little more but it was good. the delivery time was also very fast.,heard lot of time about this and always wanted to visit but couldn so though of ordering food online ordered vegetable briyani which is good in expected little more but it was good the delivery time was also very fast,1/25/2019 13:13,3,F&B,Netral,Rasa,No,No
"Tolong dong untuk grab merchant, setiap ada orderan yang masuk, jangan langsung di carikan driver, soalnya resto kita kan makanannya harus di masak dahulu, Kadang-kadang kalau ketemu driver yg ga sabar kita sering di marahin driver.. mohon di perhatikan grab merchant.. thanks",tolong grab merchant order jangan cari driver resto makan masak kadang kadang ketemu driver tidak sabar marahin driver perhati grab merchant terima kasih,2025-10-04 07:12:36,2,F&B,Negative,Rasa,No,No
Min kenapa app sy ga bs shake n win lg? Katanya no rewards available. Tlg diperbaiki,min app sy tidak bs shake win lg no rewards available tlg baik,2020-07-15 00:14:16,3,F&B,Netral,Lainnya,No,No
"Sebenarnya mending ulasan pembeli ngak usah ditampilkan ajah, soalnya banyak pembeli yg iseng... Beli 1 porsi dah dirating jelek, padahal yg beli banyak ngak pernah komplain/ dikasih rating... Jd kan yg kebaca adanya yg rating dari pembeli cendolan alias gembel2 yg sok jadi sultan baru.. mau isi banyal, harga murahh, kualitas makanan bintang 7... Parah deh",mending ulas beli ngak tampil ajah beli iseng porsi dah dirating jelek ngak komplain kasih rating baca rating beli cendol alias gembel2 sok sultan isi banyal harga murahh kualitas makan bintang parah,2022-03-06 16:22:25,3,F&B,Netral,Rasa,No,No
jelek di ekspedisi pengiriman saja.,jelek ekspedisi kirim,unknown,2,Lainnya,Negative,Bentuk,No,No
"Terima kasih shope atas kebijakan nya sekarang , sehingga menutup pengahasilkan ku karna tiap harinya selalu banyak orderan yg batal 😡😡😡😡😡😡 hilaaaang dah pelangganku 1 per 1 🥺🥺🥺🥺",kasih shope bijak tutup pengahasilkan ku hari order batal hilaaaang dah langgan,2022-10-14 07:13:36,1,F&B,Negative,Lainnya,No,No
"rasa say cheese nya ga enak kaya udh basi, dan biasanya di kasih crumble ini engga",say cheese tidak kaya basi kasih crumble engga,unknown,5,F&B,Positive,Rasa,No,No
"ini knpa aplikasi tiba"" GK bisa di buka toko nya yaa.. hadeh",knpa aplikasi tidak buka toko yaa hadeh,2025-09-16 10:41:35,3,F&B,Netral,Lainnya,No,No
"Bagus banget sisirnya, mudah2an awet",bagus banget sisir mudah2an awet,unknown,5,Perawatan Hewan,Positive,Bentuk,No,No
"di notifikasi dapet pinjeman dana tunai dari gopay pinjam, tapi giliran daftar malah di tolak!!! aplikasi KOCAK",notifikasi dapet pinjeman dana tunai gopay pinjam gilir daftar tolak aplikasi kocak,2025-09-20 07:15:34,1,F&B,Negative,Lainnya,No,No
"maaf kasih bintang satu, kecewa dengan sistem grabfood. saya pesen makanan pakai pengiriman standar dan estimasi tunggu sejam lebih dikit lah, oke saya tunggu. ternyata setelah mendekati estimasi ituu pesanan di batalkan otomatis, udh nunggu sejam tiba"" di batalin gitu aja karna gada driver. kenapaa ga langsung di batalin jauh"" dri estimasi sampai nya? KECEWAA BERATT. ga lagi deh aplikasi ini",maaf kasih bintang kecewa sistem grabfood sen makan pakai kirim standar estimasi tunggu jam dikit oke tunggu dekat estimasi ituu pesan batal otomatis nunggu jam batalin gitu gada driver kenapaa tidak batalin dri estimasi kecewaa beratt tidak aplikasi,2026-03-15 19:25:59,1,F&B,Negative,Rasa,Yes,No
kami tidak bisa menambahkan menu bagaimana caranya tolong,tidak menu tolong,2021-11-07 12:08:34,3,F&B,Netral,Lainnya,No,No
"Terima kasihh, ukuran ny semakin kecil saja ya hehe",kasihh ukur ny,unknown,3,F&B,Netral,Bentuk,No,No
overall enak cuman coklat nutelanya kurang banyak wkwk,overall cuman coklat nutelanya wkwk,unknown,5,F&B,Positive,Rasa,No,No
mantep bgt sih suara nya klo buat nonton film dirumah.. hampir kaya di bioskop lah...apalagi kemaren dapet si harga 1.299 aja cuma rada lama di pengiriman aja,mantep banget suara klo nonton film rumah kaya bioskop kemaren dapet si harga rada kirim,unknown,5,Lainnya,Positive,Harga,No,No
"lu tau kegilaan shope food apalagi,setelah semua di bebankan ke merchant... sekarang ada yg lebih gila lagi,di mana pelanggan bisa banding untuk pengembalian dana,dengan alasan tidak matang,sudah begitu ngasih ulasan bintang 1,tanpa Poto lagi.padahal memasak sudah sesuai..... klo gitu caranya yg rugi merchant duit gak dpt,masakan gak bisa balik... makin ancur apk yg satu ini.. tolol,",lu tau gila shope food beban merchant gila langgan banding kembali dana alas tidak matang ngasih ulas bintang poto masak sesuai klo gitu rugi merchant duit tidak dpt masakan tidak ancur apk tolol,2026-02-28 22:32:49,1,F&B,Negative,Rasa,No,No
Kenapa ya gak ada pilihan pembayaran dengan virtual Account ? Mohon untuk di tambahkan pilihan pembayaran via virtual Account BCA. Terima kasih.,tidak pilih bayar virtual account tambah pilih bayar via virtual account bca kasih,2020-04-25 15:14:53,3,F&B,Netral,Harga,No,No
i was here with my pals for a makan siang. we have tried a pizza and ravioli here which was so good. the whole review will be updated soon. the tempat has a good suasana,was here with my pals for makan siang we have tried pizza and ravioli here which was so good the whole review will be updated soon the has good suasana,11/30/2018 23:47,4,F&B,Positive,Lainnya,No,No
"tiap kali pesen gofood selalu berpindah sendiri titik lokasinya ga ngerti lagi, bikin driver sering nyasar, padahal tiap awal mesen dah selalu ngecek sesuai apa ngga titik lokasi sayanya, mending kalau deket ini kadang suka harus jalan kaki jauh buat nyamperin driver yg nyasar",sen gofood pindah titik lokasi tidak ngerti bikin driver nyasar mesen dah ngecek sesuai tidak titik lokasi saya mending deket kadang suka jalan kaki nyamperin driver nyasar,2026-02-05 21:06:05,1,F&B,Negative,Rasa,No,No
tidak berbenah. tidak ada notifikasi saat terima pembayaran qris.,tidak benah tidak notifikasi bayar qris,2026-02-24 18:37:47,1,F&B,Negative,Harga,No,No
mohon maaf tolong grab diperbaiki soal keterlambatan pesanan. jadi drivernya sudah datang pesanan gak bunyi bikin kita sebagai penjual yg menggunakan grab jadi keteter,maaf tolong grab baik lambat pesan drivernya pesan tidak bunyi bikin jual grab keteter,2026-02-22 09:08:55,1,F&B,Negative,Lainnya,No,No
"Bagus, empuk dan panjangnya pas ama keyboard yg dirumah. Overall suka banget",bagus empuk panjang pas ama keyboard rumah overall suka banget,unknown,5,Lainnya,Positive,Bentuk,No,No
Sejak update kenapa kalo edit menu selalu ga muncul. Yang keluar hanya layar putih. Tolong diiperbaiki.,update kalo edit menu tidak muncul layar putih tolong diiperbaiki,2022-04-12 14:38:41,3,F&B,Netral,Bentuk,No,No
Payah pake gojek gak bisa ganti minuman.. padahal kita bayar dan penyesuaian harga jga akan otomatis kepotong dari saldo driver.. makin kacau mcd,payah pake gojek tidak ganti minum bayar sesuai harga jga otomatis potong saldo driver kacau mcd,2019-12-13T10:55:25.821Z,3,F&B,Netral,Harga,No,No
"it wasn't even a ""thick"" shake. ice-cream was not present. they put whipped cream in tempat of ice cream. rasa was bad.",it wasn even thick shake ice cream was not present they put whipped cream in of ice cream was bad,7/20/2018 19:06,1,F&B,Negative,Rasa,No,No
pas masuk wangi kopinya da kecium beuh kopinya enak mantul dah walopun tempatnya ga gede kalo penuh bisa makan di tempat tetangganya si blackpepper ️️️️️,pas wangi kopi da cium beuh kopi mantul dah walopun tempat tidak gede kalo penuh makan tetangga si blackpepper,unknown,5,F&B,Positive,Rasa,No,No
barang bagus tapi pengiriman lama. (tangerang_rangkasbitung 8 hari),bagus kirim tangerang rangkasbitung,unknown,2,Lainnya,Negative,Bentuk,No,No
kenapa susah buka pencairan dana lol,susah buka cair dana lol,2026-06-05 04:12:58,1,F&B,Negative,Lainnya,No,No
"Recommended, terima kasih!",recommended kasih,unknown,5,Lainnya,Positive,Lainnya,No,No
"Tempat paling enakk buat nongki ditambah 24jam, nyaman dan bikin betahh besttt nako depokk",enakk nongki tambah 24jam nyaman bikin betahh besttt nako depokk,2025-12-25T11:35:24.184Z,5,F&B,Positive,Rasa,No,No
