Review_Text,Review_Text_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm,Dataset_Source,Data_Split
"mohon maaf utk saat ini sy berikan bintang 2 karena barang sampe tidak berfungsi remotenya sudah sy hub CS dan meminta ganti baterai sudah sy laukan tetapi tetap tidak bisa makanya barangnya sy kembalikan, tp respons lazada dalam pengembalian barang cepat moga pengembalian dananya juga cepat supaya bisa beli kembali tv nya",maaf sy bintang sampe fungsi remotenya sy hub cs ganti baterai sy lauk barang sy kembali respons lazada kembali cepat moga kembali dana cepat tv,19 Agu 2019,2,Lazada,Negative,Lainnya,Yes,Elektronik,No,Lazada,test
terimakasih lazada flasdisnya sdh diterima..blom di coba,terimakasih lazada flasdisnya terima blom coba,27 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
"Barang Ok mantap,tapi warna aja tidak sesuai..gpp lah yg penting fungsinya sama.",ok bagus warna sesuai gpp fungsi,11 Nov 2018,5,Lazada,Positive,Rasa,No,Elektronik,No,Lazada,test
produk bagus.. top deh...,bagus top,14 Mar 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"Suasananya indah banget, makanannya enak, ikan nilanya krispi tapi lembut banget, lobsternya enak",suasana indah banget makan enak ikan nila krispi lembut banget lobster enak,2024-08-24T06:22:49.856Z,5,Google Maps,Positive,Rasa,No,F&B,No,GoogleMaps,test
"flashdisk diterima. Flash disk sudah diterima dengan baik ,terima kasih",flashdisk terima flash disk terima kasih,28 Des 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
"Enak banget, pulen bener2 teksturnya seperti nasi, gampang juga buatnya.",enak banget pulen bener2 tekstur nasi gampang buat,unknown,5,Tokopedia,Positive,Rasa,No,F&B,No,PRDECT-ID,test
good. bagus lah bagus,good bagus bagus,10 Apr 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"sip mantap real Ori Dan kapasitas, terima kasih lazada",sip bagus real original kapasitas kasih lazada,26 Feb 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
barang sesuai dengan permintaan walaupun pengiriman agak terlambat,sesuai minta kirim lambat,05 Feb 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
"pengiriman cepat, sangat puas thank lazada",kirim cepat puas thank lazada,26 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
"mantul gan,,",mantul gan,18 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
barang diterima dengan aman,terima aman,27 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
barangnya bagus .. thank u ..,barang bagus thank,15 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"Produk ok,,real kapasitas,,jaga terus kepuasan konsumen,,, Bosque...good job.. recommended.",ok real kapasitas jaga puas konsumen bosque good job recommended,06 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"Setelah kemasan dibuka, tercium aroma kecoa yg sgt menyengat. Entah apakah mata bor disimpan di tempat yg bersih atau tidak.",kemas buka cium aroma kecoa sgt sengat bor simpan bersih,unknown,2,Tokopedia,Negative,Bentuk,No,Perabotan,No,PRDECT-ID,test
"Order 2 bh tablet, diterima dalam 2 packing. Sayangnya yg satu waktu dibuka display dalam keadaan retak.",bh tablet terima packing sayang waktu buka display retak,16 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
Barang ok,ok,18 Agu 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
pengiriman cepat.. garansi resmi,kirim cepat garansi resmi,24 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
"Lumayan lah. Paket agak lambat, pesan hari kamis malam, selasa sore br smp, padahal JNE produk awal ny ada 1 garis biru mendatar, stlh saya taruh terbalik, trs di balik, untunglah hilang, trs ini kl klaim garansi cara ny gimana ? kartu garansi gak ada stempel, gak ada nota pembelian ?",lumayan lambat kamis malam selasa sore br smp jne ny garis biru datar stlh taruh balik trs untung hilang trs kl klaim garansi ny gimana kartu garansi stempel nota beli,22 Mar 2018,3,Lazada,Neutral,Lainnya,No,Elektronik,No,Lazada,test
"laptop aman..sempurna..joss,,,pekingan kayu...kalimantan timur 5 hari sampai..",laptop aman sempurna joss peking kayu kalimantan timur,12 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
"Sangat Memuaskan. Barang sesuai dengan yg dipesan, recommended seller !",muas sesuai pes recommended seller,21 Apr 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
mendarat dengan selamat di karawang,darat selamat karawang,unknown,5,Multi platform,Positive,Lainnya,No,Lainnya,No,Dipawidia,test
"mantapp gde banget,, lumayan 3hari pengiriman,, suka produk polytron dari dlu joss pokok&#39;a produk indonesia",mantapp gde banget lumayan 3hari kirim suka polytron dlu joss pokok indonesia,unknown,3,Multi platform,Neutral,Rasa,No,Lainnya,No,Dipawidia,test
"build qualitynya solid, kelihatan mahal, gak murahan sip lah pokoknya",build qualitynya solid mahal murah sip pokok,02 Nov 2018,5,Lazada,Positive,Harga,No,Elektronik,No,Lazada,test
"Barang sudah diterima, Alhamdulillah.. Mudah-mudahan bermanfaat dan awet. Value to Cost: Good. Yang perlu dievaluasi mungkin waktu pengiriman agar dapat lebih baik lagi..",terima alhamdulillah mudah mudah manfaat awet value to cost good evaluasi waktu kirim,31 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
Sangat cepat dan tepat pengiriman barang y,cepat kirim,19 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
"Bagus dan memuaskan, youtube puas dilayar lebar.",bagus muas youtube puas layar lebar,11 Nov 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"Laptop ini bagus. slim dan enteng. Performanya juga bagus, belum buka aplikasi berat sih. Tapi, waktu buka file foto cepet banget. Nggak mau kalah sama komputer kantor yang i7 ram 16GB. Besok coba buat edit foto. Btw, untuk slot SD Card cuma bisa micro SD. Jadi buat fotografer yang pakai SD Card harus beli adapter lagi. Esel pengiriman cepet banget, ngga sampai 24 jam dalam kota Jakarta. packing pakai bubble. meski box sempat penyok dikit, tapi untungnya di bagian bawah. Penjual mesti wanti-wanti ke kurir untuk lebih hati-hati.",laptop bagus slim enteng performa bagus buka aplikasi berat waktu buka file cepet banget kalah komputer kantor i7 ram 16gb besok coba edit btw slot sd card micro sd fotografer pakai sd card adapter esel kirim cepet banget kota jakarta packing pakai bubble box penyok dikit untung jual mesti wanti wanti kurir hati hati,17 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
dah pakai tapi kmp tempat nasinya kecil ya beda sama yg lainya,dah pakai kmp nasi beda lai,unknown,2,Multi platform,Negative,Rasa,No,Lainnya,No,Dipawidia,test
barang dtg pas buka ga ada colokan sambungan ke listrik jadi kita bikin sendiri,dtg pas buka colok sambung listrik bikin,unknown,2,Multi platform,Negative,Bentuk,No,Lainnya,No,Dipawidia,test
Tempat luas makanan enak pelayanan ramah dan baik terimaksih bapak kurnia,luas makan enak layan ramah terimaksih kurnia,2026-02-09T12:52:06.240Z,5,Google Maps,Positive,Rasa,No,F&B,No,GoogleMaps,test
I like it...gooood 👍👍👍,like it gooood,25 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
Laptop ini sangat bagus untuk mengganjal pintu,laptop bagus ganjal pintu,2019-10-02,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"sesuai sama di gambar, dan pengiriman cepat. Engga kecewa pokoknya",sesuai kirim cepat engga kecewa pokok,13 Apr 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
Lumayanlah lah ya... Walaupun sempet di PHPin ekspedisi.. Untung team lazada cepat tanggap luar biasa...,lumayan sempet phpin ekspedisi untung team lazada cepat tanggap,09 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
original barangny,original barangny,14 Sep 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"flashdisk beli disini gak bisa digunakan ,, barang reject, penjualnya slow respon, komplain pengembalian sampe skr belom action,",flashdisk reject jual slow respon komplain kembali sampe skr bom action,27 Agu 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No,Lazada,test
"Packing sesuai standart bubblewrap tebel + kerdus, beda dari toko sebelah, barang bekerja dengan normal",packing sesuai standart bubblewrap tebel kerdus beda toko belah normal,unknown,3,Multi platform,Neutral,Lainnya,No,Lainnya,No,Dipawidia,test
"pengirimannya sangat cepat, dan packing produk rapih, harganya juga sangat terjangkau, gak sabar mau pake produknya",kirim cepat packing rapih harga jangkau sabar pake produk,unknown,5,Multi platform,Positive,Harga,No,Lainnya,No,Dipawidia,test
Recomend original yang pasti murah,recommended original murah,15 Jan 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"sangat terkesan dengan waktu pengiriman barang yang cukup cepat. pesan tanggal 10 des sampai di jember jawa timur tanggal 11 des. untuk packing hanya dengan bubble wrap sehingga ada penyok sedikit dibagian kardusnya. namun tidak ada kerusakan saat dicoba pertama kali. semoga kedepan tidak ada masalah. gambar oke, kualitas suara bagus",kes waktu kirim cepat tanggal des jember jawa timur tanggal des packing bubble wrap penyok bagi kardus rusa coba moga depan oke kualitas suara bagus,10 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
makanan enak dan pelayanan sudah cukup bagus,makan enak layan bagus,2026-03-19T12:14:27.458Z,3,Google Maps,Neutral,Rasa,No,F&B,No,GoogleMaps,test
"Mantab pengiriman cepat,barang sempurna gak ada yg lecet",mantab kirim cepat sempurna lecet,11 Feb 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"penyok, di chat ga d bles orgnya :v",penyok chat bles orgnya,unknown,2,Multi platform,Negative,Bentuk,No,Lainnya,No,Dipawidia,test
"sdh chat dengan asus untuk aktifasi kode microsoft office karena original. disarankan untuk dibawa ke asus center. sampai di asus center lampung staff tidak mau melayani, dikatakan hanya untuk hardware. daripada pusing pergi saja toko lain untuk install office walau tidak original dan keluar biaya. charger jg agak longgar, gampang lepas saat dicolok....",chat asus aktifasi kode microsoft office original saran bawa asus center asus center lampung staff layan hardware pusing pergi toko install office original biaya charger longgar gampang lepas colok,09 Sep 2019,3,Lazada,Neutral,Bentuk,No,Elektronik,No,Lazada,test
Mantap dapat SanDisk Flashdisk Cruzer Blade CZ50 - 16GB ori hanya dgn Rp 67.500. Tinggal menunggu cashback nya dari ShopBack,bagus sandisk flashdisk cruzer blade cz50 16gb original rp tinggal tunggu cashback shopback,21 Des 2017,5,Lazada,Positive,Rasa,No,Elektronik,No,Lazada,test
"Makananya di sini enak enak , seafoodnya fresh Pelayanannya juga sangat baik terutama mba Maya, tempat oke",makananya enak enak seafoodnya fresh layan mba maya oke,2026-05-03T12:53:32.304Z,5,Google Maps,Positive,Rasa,No,F&B,No,GoogleMaps,test
barang kirim super lamaa..,super lamaa,unknown,2,Multi platform,Negative,Lainnya,No,Lainnya,No,Dipawidia,test
barang mantappp biar kata blom androit TV sudah oke punya lah...kalo ada yg pada sulit buka market harus update pembaharuan perangkat lunaknya COBALT sebanyak 2 kali setiap kali pembaharuan reboot otomatis...setelah 2 kali baru deh bisa kebuka market nya....selamat mencoba....,mantappp biar blom androit tv oke kalo sulit buka market update baharu perangkat lunak cobalt baharu reboot otomatis buka market selamat coba,13 Nov 2018,5,Lazada,Positive,Rasa,No,Elektronik,No,Lazada,test
wah...mantul...cuma 480rb dapat 256gb. kualitas ori.,mantul 480rb 256gb kualitas original,12 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"Pesen 8 gb tulisannya yg di produk 16 gb, tp asli 2 gb Yg salah produk ato toko Tp bagus bs kebaca lancar Awet lah",sen gb tulis gb asli gb salah ato toko bagus bs baca lancar awet,24 Sep 2019,3,Lazada,Neutral,Bentuk,No,Elektronik,No,Lazada,test
Pengiriman Barang cepat dan sesuai spec barang,kirim cepat sesuai spec,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No,PRDECT-ID,test
Harga Lebih Mahal daripada Mobil. Percaya Nggak Klo Harga Tv Sampai 200jt/an ... Mending Beli Mobil atau Rumah aja . Nehh memang Harga Tv nya Atau Kesalahan dari sistem Lazadanya :(,harga mahal mobil percaya klo harga tv 200jt an mending mobil rumah nehh harga tv salah sistem lazadanya,2019-10-02,1,Lazada,Negative,Harga,No,Elektronik,No,Lazada,test
"Keseluruhan barang sesuai dan warnanya menarik, tapi lama. Mundur dari batas maksimal waktu yang tertera di awal pembelian.",sesuai warna tarik mundur batas maksimal waktu tera beli,14 Des 2017,4,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
bagus...udah dicoba..dtngnya aja agak lama,bagus udah coba dtngnya,01 Mar 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
barangnya bagus dan tidak ada cacat saat pengiriman,barang bagus cacat kirim,04 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
Buat resepsi saudara,resepsi saudara,2025-08-09T11:14:10.116Z,5,Google Maps,Positive,Lainnya,No,F&B,No,GoogleMaps,test
"Terimakasih banyak gan, semoga sukses selalu, amanah & jujur, barang Alhamdulillah datng dgn selamat & sudah saya coba berfungsi dgn baik, terimakasih.",terimakasih gan moga sukses amanah jujur alhamdulillah datng selamat coba fungsi terimakasih,29 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
salah kirim yg dateng malah uefi jadi gak suport pengiriman kilat mantul,salah dateng uefi suport kirim kilat mantul,26 Jul 2019,1,Lazada,Negative,Lainnya,Yes,Elektronik,No,Lazada,test
"rasanya enakkk rekomend banget , pelayannya namanya Maya",enakkk rekomend banget layan nama maya,2026-02-16T13:48:14.091Z,5,Google Maps,Positive,Rasa,No,F&B,No,GoogleMaps,test
Barang sudah d rumah,rumah,24 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
terimakasih lazada barangnya sesuai dengan gambar cepat pula datangnya 😻😻😻,terimakasih lazada barang sesuai cepat datang,03 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
produk sesuai pengiriman cepat,sesuai kirim cepat,14 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
barang aman dan selamat sampai di tujuan.fisik tv aman sampai tujuan gk ada yg cacat,aman selamat tuju fisik tv aman tuju cacat,28 Jul 2019,4,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
Suasana ramai dan nyaman,suasana ramai nyaman,2026-02-22T10:17:53.717Z,5,Google Maps,Positive,Bentuk,No,F&B,No,GoogleMaps,test
"Barang sudah diterima dengan baik dan cepat, pengepakan sangat baik dan aman karena dilindungi peti, kualitas lumayan oke walau harganya murah",terima cepat epak aman lindung peti kualitas lumayan oke harga murah,16 Agu 2018,4,Lazada,Positive,Harga,No,Elektronik,No,Lazada,test
"Keluhan. Packing bagus, tapi sayang bonus power bank nya gk bisa digunakan/buat ngecash",keluh packing bagus sayang bonus power bank ngecash,21 Des 2017,3,Lazada,Neutral,Bentuk,No,Elektronik,No,Lazada,test
Perfectly fine.,perfectly fine,unknown,5,Multi platform,Positive,Lainnya,No,Lainnya,No,Dipawidia,test
Alhmdllh sesuai harappan...moal kecewa pokonamah...nuhun😇,alhmdllh sesuai harappan moal kecewa pokonamah nuhun,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
"KUALITAS BAHAN BAGUS. PRODUK YANG BAGUS, BAHAN DENGAN KUALITAS OK DIBANDING FLASDISK TOKOH/HEWAN MERK LAIN...DAN SEMOGA AWET..",kualitas bahan bagus bagus bahan kualitas ok banding flasdisk tokoh hewan merk moga awet,01 Des 2016,4,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"Tv sudah diterima, pesan kemarin sampai hari ini. Layar kinclong, menu gampang dimengerti. Kelemahan tv analog dan digital terpisah, dan remote pake infra red (atau bisa bluetooth kah?)",tv terima layar kinclong menu gampang erti lemah tv analog digital pisah remote pake infra red bluetooth kah,08 Apr 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"udah sampe,ya walaupun sedikit kecewa sama kurirnya",udah sampe kecewa kurir,31 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
Good chinese food in town,good chinese food in town,2018-04-02T15:05:27.742Z,1,Google Maps,Negative,Lainnya,No,F&B,No,GoogleMaps,test
"packing tanpa bubble warp. fisik no minus. Cuma 58 GB, bukan 64. ya lumayan",packing bubble warp fisik no minus gb lumayan,07 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"barang datang sesuai pesanan, langsung tak coba bisa.",sesuai pesan coba,13 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
"Respon baik, pengiriman cepat dan barang bagua. Mantap",respon kirim cepat bagua bagus,15 Mar 2019,5,Lazada,Positive,Rasa,No,Elektronik,No,Lazada,test
bagus sekali... alhamdulillaah diterima dg keadaan baik sekali...trimakasih lazada...,bagus alhamdulillaah terima trimakasih lazada,28 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
bagus... top dah,bagus top dah,27 Mar 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"barang bagus, meskipun agak panas",bagus panas,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No,PRDECT-ID,test
"barang sdh sampai packing rapi, terimakasih lazada",packing rapi terimakasih lazada,29 Mar 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
"Barang tidak sesuai dengan deskripsi, Prosesor bukan Octa Core seperti yang di tuliskan di deskripsi, Memory Ram hanya 1GB. dan Kapasitas hanya 16GB. Semua di cek pakai aplikasi SD Insight bisa download. Untung barang bisa dikembalikan. Untuk yang mau beli produk ini pikir ulang karena deskripsi tidak sesuai daripada capek buag waktu dan tenaga. Biasakan baca review sebelum membeli... This item was not as described in seller's description. The processor was not Octa Core, but only dual core cheap proccessor from Mediatek. Ram was only 1Gb and Storage only 16GB. It is easily revealed using SD Insight from Playstore. Please read Review before you buy this item.",sesuai prosesor octa core tulis memory ram 1gb kapasitas 16gb cek pakai aplikasi sd insight download untung kembali pikir ulang sesuai capek buag waktu tenaga biasa baca review beli this was not as described in seller description the processor was not octa core but only dual core cheap proccessor from mediatek ram was only 1gb and storage only 16gb it is easily revealed using sd insight from playstore please read review before you buy this,01 Jan 2019,1,Lazada,Negative,Bentuk,Yes,Elektronik,No,Lazada,test
"Mantap. Mantap untuk Main GTA V lanjat banget, Thanks Lazada",bagus bagus main gta lanjat banget terima kasih lazada,03 Feb 2017,5,Lazada,Positive,Rasa,No,Elektronik,No,Lazada,test
"Sipz. Smua yang di ulasan bener smua apa mreka kata, kapasitas terbaca 29.5GB karena terpakai sistem, pengiriman lebih cepat dari extimasi",sipz smua ulas bener smua mreka kapasitas baca 5gb pakai sistem kirim cepat extimasi,03 Apr 2017,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,test
kualitas produk bagus seperti standard Polytron. Kualitas admin kok kaya perusahaan icikiwir... 😄.,kualitas bagus standard polytron kualitas admin kaya usaha icikiwir,unknown,3,Multi platform,Neutral,Bentuk,No,Lainnya,No,Dipawidia,test
Pesanan saya kapan ya datang e. Kok lama ya,pesan,2019-10-02,4,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,test
