"NBa7we src","d4r55","RfnDt","eaLgGf","hCCjke","rsqaWe","ulsn","w8nwRe","dSlJg","Hzvxle","pkWtMe","dSlJg 2","NlVald","NlVald 2"
"https://lh3.googleusercontent.com/a-/ALV-UjWzA0sknQkndcWQT_XvSYyvwopP1MSnqznCoxVvq6p0adezJ-Q=w45-h45-p-rp-mo-ba2-br100","dk","Local Guide · 20 ulasan · 25 foto","","","8 bulan lalu","soal rasa dari dulu masih terbaikk! pelayanan nya bagus & semua staff nya ramah 😆🩶✨ …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjW6ggBrkwKNJ8KQxlLw03MaWpmeim95M-C7HbMH6Bi-iIg5gkSF5w=w45-h45-p-rp-mo-ba5-br100","Erfan Efendy","Local Guide · 241 ulasan · 1.347 foto","","","8 bulan lalu","Jossss gak kalah sama steak yg ternama","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUdI5Y_LhP1-ttfwLiJMYtAjnOup7YAgfZQS6wYbTk86kV-n6vOMQ=w45-h45-p-rp-mo-ba4-br100","meliinks","Local Guide · 57 ulasan · 115 foto","","","setahun lalu","Saya kesini mencoba promo birthday dan promo sirloin special.. sriloin special dagingnya agak berserat dan tdk empuk, untuk promo steak birthdaynya dagingnya empuk. Pelayanan ok.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocK8QRCHDvGk8GlJLPO4887A77UZZ-zDXWP4u_p_2X0BsavpXWlQ=w45-h45-p-rp-mo-br100","Vincent Gigante","4 ulasan · 29 foto","","","Diedit 3 bulan lalu","Sampai lokasi mengisi buku antrian / waiting list disambut dengan baik. Saat menunggu panggilan diteras luar sering banyak nyamuk sehingga pindah antri didalam. Saat order juga dihidangkan dengan menu² berkwalitas. Untuk daging mungkin bisa …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocIeUxKFlVPkcIyM1DsB0Ouuu00vWE2jEwKFoD-tApqKBpTDSw=w45-h45-p-rp-mo-ba5-br100","udin samuel","Local Guide · 136 ulasan · 532 foto","","","2 tahun lalu","Steak nya enak.. empuk lagi","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjUqoDZKaCJGQWRKMbELu_JCLzkD3EU2uOByxvRxT3p5fs_mk6lO=w45-h45-p-rp-mo-br100","Indra Handriant","5 ulasan · 14 foto","","","setahun lalu","claim birthday treats di sini pas hari H bday aja berlakunya. minimal 100k dlu dapet sirloin steak sama brownies gt dapet lilin juga. worth it sih aku bilang, bisa pilih saus, side dish, dan carbonya juga. tempatnya lumayan luas, ada lantai 2 dan smoking room juga. halal ya untuk restonya. enak semuanya overall puas dan kenyang","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWRZ9g2v07U90EAXyzcClQ7COgM0KyHZ0LqTvlBfIAOlZpaOFTM=w45-h45-p-rp-mo-ba3-br100","Mahardhika Muhammad","Local Guide · 26 ulasan · 19 foto","","","Diedit 4 tahun lalu","Spinach mushroom + bake potato 👍🏾
Kalo daging ga usah ditanya ⭐5 …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVnYfWpfs2BRDNBuBaIUrG7RDE7B3WqqgBQ2tUUx5w2xfsGJsPf=w45-h45-p-rp-mo-ba4-br100","Stuergeon -","Local Guide · 117 ulasan · 279 foto","","","setahun lalu","Double U Steak, sudah pindah lokasi ke sebrang

Rasa masih sama, Masih OKE 👍👍👍 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWKk9wCgo8ixQO2pzHkdo1kqW1eov5nhhl_PeNh1ZC-388QZwN6=w45-h45-p-rp-mo-ba4-br100","Lintang Kartika Sari","Local Guide · 42 ulasan · 54 foto","","","6 tahun lalu","Kualitas dagingnya bagussss..Loveeee  banget..tempatnya suka yg di lt 2, tapi selalu penuh...","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjW0Wzglg0j4lv-qfdKQJd07lJRJ551pGF38qjDD6bLbA68ExcFZ=w45-h45-p-rp-mo-ba3-br100","Cynthia Soleil","Local Guide · 32 ulasan · 2 foto","","","Diedit setahun lalu","Tempat yang baru bagus, tapi terlalu fokus perbanyak kapasitas ruangan di lantai 2. kapasitas lantai 1 sangat sedikit, kurang cocok jika tamu yang datang orang tua yang susah naik tangga. harusnya kapasitas lantai 1 yang diperbanyak.
untuk keluarga besar yang mau makan disini jadinya terlalu lama waiting list.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjV2-Sai5YquGkSIMRN2na0wIPvtWd2_wQXeTfMIDLBGrm9U3ONDhA=w45-h45-p-rp-mo-ba3-br100","Duri Prastanti","Local Guide · 61 ulasan · 37 foto","","","Diedit setahun lalu","Waiting list siang bolong ""blm""ada tempat nyaman untuk menungguu ..panassssssss disediakan tempat duduk kayak disuruh berjemur","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocK2p2MhgtJ-0TZb9cGjRU_77WYbScARIer1P5iI3MZxQbh_PXw=w45-h45-p-rp-mo-br100","Nirwan","1 ulasan · 2 foto","","","setahun lalu","Overall enak, tapi kentang agak kering. Saladnya enak & lengkap 👍👍 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXmX9hy2xfLFGmSuTlTndAYn9mFwy7AxuhBruIy_C13llkW6LzH=w45-h45-p-rp-mo-ba5-br100","Elly Lee","Local Guide · 175 ulasan · 754 foto","","","2 tahun lalu","Menurut aku, steak di double U enak bangettt. Pertama kali kesini impressed banget si walau antrian nya suka bikin terkejut 🥲 karena panjang banget apalagi kalau weekend wah 😩 …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjW4PabEBmn_B6pWv0K16tvJ0mm5h9_2rR_Qt0gxm3LposmZRl8eEQ=w45-h45-p-rp-mo-ba4-br100","Masturi A.S (Masturi DenMas)","Local Guide · 75 ulasan · 77 foto","","","5 tahun lalu","Good steak, food special dg penyajian professional","","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXqbHqYyTlS6qMbOw1kIFmW8qm1t3r8O0R6hfw-vYtHZw0ojfeWAg=w45-h45-p-rp-mo-ba5-br100","Kotak Furniture and Interior","Local Guide · 251 ulasan · 995 foto","","","5 tahun lalu","Makanan lezat
Harga sesuai dengan kelezatan'a
Namun yg perlu diperhatikan adalah area parkir yg kurang memadai, kalau hujan …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUHgopwnqqpCKpsyL-_TE0JMt5t_RyFrxbbSw-e8kRmP-PqZVM=w45-h45-p-rp-mo-br100","Fitri Sundari","7 ulasan · 1 foto","","","Diedit 7 bulan lalu","Sblmnya kukasih bintang 2 krn pelayanannya kacau. Tp sy fair. setelah kesana lagi bbrpa kali, pelayanannyaaa kok jd lebih cepet. Nunggu steaknya pun udah gak lama lagi, mskpun kondisi full. Steaknya as always gaperlu diraguin lagi. Great job! Jadi ganti bintang 5.","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocL9Qdoty275fR1H-zeGD2DxNhvMpv7gkoZMr7PXBRMOD06ncg=w45-h45-p-rp-mo-br100","bambang nurhadianto","12 ulasan · 5 foto","","","4 tahun lalu","Rasa luar biasa,mantaff 👍👍tempat makan kurang luas atau pengunjung yg over, tempat parkir apalagi.lokasi kurang tepat,kalo bisa di lingkungan jalan utama …","","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVg6Ds8WmsZMCwtiAJRppnzbqkpxItFl05WzZcx8u9RKu3QzVJO=w45-h45-p-rp-mo-ba5-br100","Anita Setyawati","Local Guide · 212 ulasan · 1.121 foto","","","7 tahun lalu","Good taste....cucok pokoknya. Suka banget makan disini 👍🏻 …","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUflxzFSFFcSmXK62M5AgkN9KFMAAllLG5e8XVRpAHy8ZZKokU=w45-h45-p-rp-mo-ba4-br100","Agung Haryono Amd, ST., MT","Local Guide · 69 ulasan · 408 foto","","","Diedit 5 tahun lalu","Excellent.. lebih keren lagi kalo ada voucer ato promo..","","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocIGB18-z3CKUGMiwY9719GTWMiVsExtoNiNzLkncHGBfg-c1A=w45-h45-p-rp-mo-br100","Citra Pebriyanti","8 ulasan · 3 foto","","","8 tahun lalu","Malam minggu lumayan lama waiting listnya tapi semua terbayarkan, next pasti kesini lagi :)","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWts71O18NL2CJHtT9RncfY35I0umk_gQg6LelOQSZYT3_rKeBC=w45-h45-p-rp-mo-ba4-br100","Andrianto Wijiasmoro","Local Guide · 78 ulasan · 11 foto","","","Diedit setahun lalu","Alhamdulillah kemarin pas Ultah makan siang di sini bersama istri.
Terimakasih @DoubleUSteak, atas paket ulangtahunnya.
Puas, dan pas. …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocLaZZeWgKqEKV-XqbI2GOOCIeClqQiMdX-g8dN6Ylm_VTGOaw=w45-h45-p-rp-mo-ba2-br100","amanda ekaputri","Local Guide · 17 ulasan · 5 foto","","","2 tahun lalu","Worth to review. Pertama kali datang kesini, agak understimate karena tempatnya terlihat gelap dan temanya kurang cocok sama menu-nya. Hampir cancel waiting list, tapi ga jadi. pesen aus ribeye ga expect bakal se tender dan juicy bgt …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVu033FKfjm14GCosKwwdIjebn8SQsGntlYtOumSOl-mQbYAW_Z=w45-h45-p-rp-mo-ba4-br100","Hery","Local Guide · 63 ulasan · 45 foto","","","setahun lalu","Makan malam disini sama keluarga, Gedung baru lebih modern sih pindah ke seberangnya yg lama. …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXVj4onzazdPaXrwpvMOOJR1jaw-JsVnRlRSN8G7uENHeqrpw6J=w45-h45-p-rp-mo-br100","Sofyan Ardianto","6 ulasan · 2 foto","","","setahun lalu","Program birthday free steak-nya patut diapresiasi, steak-nya bukan kaleng2, ditambah cake imut buat yg ultah. Menu lain juga ok, harga sesuai kualitas, pelayanan ramah, waiting list kalau pas ramai. Very recommend!","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWJEuGGmhAhO1gHogOZbh2hxXHKaasEF3KshMR2OMoGMrOr2Ynw7Q=w45-h45-p-rp-mo-ba3-br100","Risman Aliudin","Local Guide · 17 ulasan · 67 foto","","","setahun lalu","Untuk makanannya sdh ga bisa didebat lagi enaknya tetap konsisten selalu jadi tempat makan steak terbaik keluarga, tambah suasana ditempat barunya yg bagus bgt vibesnya. …","Lainnya","","","","","Bagikan","Suka"
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUXIXA61UMm1tDV1grQiQ_SGOVGr0qGhW4TpqeqkH-u6u-2Drzc=w45-h45-p-rp-mo-ba3-br100","R. Yunita Nuraini","Local Guide · 25 ulasan · 49 foto","","","8 bulan lalu","Makanan biasa aja, enak rm ampera atau sambal wiwitan yang dari harga lebih murah dan suasana nya sama.
Baru jam 8.40 an udah diusir secara hasul makanan diambil² dan dijutekin dengan …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVAiant5Xo1xDSPJ29mgg6LI3vldBdiUemfaM6VNmwHKpylUlg=w45-h45-p-rp-mo-ba2-br100","Fauziah Rizki Pratiwi","Local Guide · 14 ulasan · 7 foto","","","Diedit setahun lalu","Baru pertama kali kesini karna bukber dadakan dan makanannya gaenak asin semua padahal yg diorder lumayan pricey abis 500k. Kapok bgt bye🙏🏻 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWIMJ9B1xEWPEMzGppKT6cZg3T5nOlFEqwHxKZt-agRTuj_Ncg=w45-h45-p-rp-mo-br100","Sang Chirorod","1 ulasan","","","setahun lalu","Jauh2 kesisini pas hujan dan macet buat hadir ke acara wedding. Malah gak dpt parkir disuruh muter jauh bgt plus sangat sangat macet. Lokasi tempatnya payah rawan nabrak dan ditabrak. Klo emg gak proper buat acara resepsi nikahan mah gausah dibuka buat nikahin benahin dlu setidaknya akses pintunya yg rawan dan parkiran yg sangat sempit","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocLQ-gjpC41ihOKNlnjCjEQ10zj8hnkzhxj6Yu51wfNAao6OdaM=w45-h45-p-rp-mo-br100","Yuriyandi F","2 ulasan · 1 foto","","","4 tahun lalu","Pesan sop iga, sama soto betawi pelayannya bilang 2-3 jam, 15 menit kemudian meja depan saya datang tuh sop iga, sama soto betawi. KECEWAA.... knp tdi bilangny baru ready 2-3 jam","","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocI5XmsNmpapSvhCzlb0A1gvPYl2gxPPjLjze1f9xbfFSqKL9g=w45-h45-p-rp-mo-ba3-br100","Hn ***","Local Guide · 46 ulasan · 30 foto","","","4 tahun lalu","Disini nilai bintang 1 nya untuk penilaian service nya. 0 besar, biaya service sdh 5% tp pelayanan bad bgt! Pesan menu paket raja 3, jelas2 menu utamanya ya di ikan gurame nya. Malah ga dtg sampe udh mau plg, disamperin ke dapur ternyata …","Lainnya","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWBEPRsK5JYFWM0mRUFvKTNzAqtFUibkJnR3qoJHitRyyHiZwIJ=w45-h45-p-rp-mo-ba3-br100","guesswho'sme","Local Guide · 45 ulasan · 3 foto","","","4 tahun lalu","Pesanan udah dicatet, eh malah hilang catatan pesanannya. Udah nunggu sekitar 20 menit. Harus nunggu lagi buat makanannya datang dong. Minta baby chair eh gak dateng2. Akhirnya ngambil sendiri dan bersihin sendiri baby chair bekas orang. …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjW_HLUgfUL3J0AwrDyCjXJQh8VKvSJroAEAHOGWuBBvZH3dCpVP=w45-h45-p-rp-mo-ba4-br100","Zulhairi Arifin","Local Guide · 74 ulasan · 53 foto","","","4 tahun lalu","3x hadir di acara pernikahan tempat ini. 3x juga dapat pengalaman 🤔🧐👎 di lantai bawah maupun di lantai atas. Baik, Makanan: biasa saja, membosankan. Kebersihan: (termasuk WC) 👎 Pelayanan:👌👍 sigap. Mushola: 👎😱 baunya, bersihin kenapa. …","Lainnya","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVxmMpl-KnYSpxpuHJYAbiN6t5S4Vm-18UrmFcmG47dNyahlO_a=w45-h45-p-rp-mo-br100","bruce boyd","389 ulasan · 4 foto","","","Diedit 8 bulan lalu","Makanan gak enak, sambal gak enak, ada tukang parkir liar di dalam resto buat ambilin duit parkir, padahal ada satpam deket parkiran. Suasana biasa aja","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocK9HiTc6tJin4RccMGQoa0GDh1Ih4S3hZTgDKIZJ7VsvsThAQ=w45-h45-p-rp-mo-br100","Amelinddd222","5 ulasan","","","setahun lalu","Pelayanan lama . Kangkung terlalu manis. Acara sudah selesai makanan blm siap 🤦‍♀️bad banget . …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJGfnGaVvETdiBxMYC6N2Y8fvPzeFqXj-8YCSxyY9gaelb6im4=w45-h45-p-rp-mo-br100","Nunik Nurulita","9 ulasan · 14 foto","","","4 tahun lalu","Bner2 mengecewakan, dtg ky org kebingungan pelayan ga ada yg samperin, nanya bingung, bner2 mengecewakan akhrnya balik kanan plg, tlg yaa ksh org jaga dipintu bwt ksh tw tamu meja yg kosong dmna.... hufttt","","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWjBo4lZ5-nOhT4WS_8U50Z9pUnXbpUXoytM7ICjEetvRI2ak2H=w45-h45-p-rp-mo-ba5-br100","andika nur baskara","Local Guide · 291 ulasan · 336 foto","","","setahun lalu","Pesen minuman gelas cucinya ga bersih masih berasa sabun nya...
Gak gak lagi dah .","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXAlv_w7oUuQVwFzod06Z5Y5bne7oMbBhPQahFxtTEEthoTq-Q=w45-h45-p-rp-mo-br100","Efril Lia","3 ulasan · 5 foto","","","setahun lalu","Apakah dsni buka lowongan kerja hrus byr dulu administrasi dgn cara tf?🙏 …","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjW88tuuTySxSE1JDJKO2Gtj3OlgK89pJJfpmukHs_N3Jn9XK4zZ=w45-h45-p-rp-mo-ba3-br100","Elferninda Gulo","Local Guide · 50 ulasan · 16 foto","","","7 tahun lalu","Not so recommended restaurant, the service was so slow, ruangannya kurang cerah, air di kamar mandi agak tidak lancar.","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXVTRUpvFZzeYRMmMF3WL2z-e67g-8NmX_Efw3KKYhFe5q9auuM=w45-h45-p-rp-mo-br100","suwar ningsih","4 ulasan","","","4 tahun lalu","Parah ini tempat, Pelayanan nya paling baruk... Ngga lagi² deh kesini....","","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocKXN3RSYMTO5Vu9hhbwD5Sr3assZynIusOkWF6BtgJc6CQqCQ=w45-h45-p-rp-mo-br100","Ravika Nurfiyana","3 ulasan","","","3 tahun lalu","Udh tau season orang pd buka bersama. Tapi pelayanan nya kacau parah!!!!!!!!","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjU75_TgEkduve18Z8eK-SUWkZq-oE3bRlcUYwAaM6OvapkeYSDT=w45-h45-p-rp-mo-ba4-br100","Ragil Putro","Local Guide · 39 ulasan · 165 foto","","","4 tahun lalu","Lumayan enak masakannya nyaman","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWVCI7bUMKYl8hFBca06-2ggMyMt2eUhaxcNCJoo9b4fzXf4Kw=w45-h45-p-rp-mo-br100","Dwi Puji Lestari","3 ulasan","","","4 tahun lalu","Tempatny enk tp masakany kurang semua rasany manis","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXktqm1QX3-_rvKDJgWCBEZGsCROsEX5sdUFNKou1VNIyj5S9NjqA=w45-h45-p-rp-mo-ba3-br100","Rini Setyo Sunarto","Local Guide · 45 ulasan · 12 foto","","","3 tahun lalu","Biasa sj spt ke byk warung makan lain sekelas dia","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWKrjP4d-TIiDnT1Zv1G2hKUOJINj2g20V4CArp0irh63HzsC8=w45-h45-p-rp-mo-br100","Hamdani","5 ulasan · 1 foto","","","4 tahun lalu","Satpamnya ngeselin","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVJDaWvxljWZ8cFfnp76aq98wcLVhzbBAY-sUzUS3oA3StBivM=w45-h45-p-rp-mo-br100","Lisa Marlisa","1 ulasan","","","9 tahun lalu","Apakah bisa untuk acara wedding?","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVnFPsLKowRFpsuHfAyo3PEZ3Q4J0hB8NwVSZaPA-cHlolAw1e0=w45-h45-p-rp-mo-ba3-br100","Deby Antoro","Local Guide · 37 ulasan","","","4 tahun lalu","Mahal bro","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUoOCgSlOKx9mnefxAG58mgCMXrSb5kFD766WWWCMXafx1Uf0s=w45-h45-p-rp-mo-br100","fahmi el gojali","1 ulasan","","","11 tahun lalu","Restoran yg  nyaman","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocKtHH3taxtO0htBjd5XgqsSO2z8rdmDRto-f2W-A6pJ5URgaw=w45-h45-p-rp-mo-ba2-br100","Magic Jar","Local Guide · 7 ulasan · 10 foto","","","2 minggu lalu","Kesan pertama masuk resto bau nya apek. Rasa masakannya biasa aja cenderung banyak msg nya. Pelayanan okelah. Tapi cukup pertama dan terakhir kesini.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVYjN7nKyQaEvH62yeTa4cNiqRNASmdKAW5_VqroE5pKx_ZZCI=w45-h45-p-rp-mo-ba4-br100","Boy Aditya","Local Guide · 54 ulasan · 80 foto","","","Diedit 4 tahun lalu","Tempat makan yang mengerikan. Bahkan jika Anda sudah memesan tempat, mereka tidak mencatat tempat Anda. Harus menunggu 10 menit dan kemudian mereka lupa bahwa kami sedang menunggu.","Lainnya","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocK8FeSCYtpiIEoqZ8rvTLnRuVFx3RGYHMTXX3hszd63eni13g=w45-h45-p-rp-mo-ba3-br100","Handy Agussy","Local Guide · 76 ulasan","","","6 tahun lalu","Semua makanan yang memicu mania kaya akan gula.","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocKTTAYdzk7JqZLsdpVUJo16GXBsl7T0xiRcFexzLSRID70x=w45-h45-p-rp-mo-br100","Tubagus Mahfud","","","","2 tahun lalu","","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUi03iYb189YVEm3rBDipOMahUmvHPC4obnmrixVWpdBN6fPi9d=w45-h45-p-rp-mo-br100","XIXIXIXI ZXC","2 ulasan","","","6 bulan lalu","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJUvzRD8DBMeATUsOLS8A6TtYPbKgA0kWUuQx6OhoUMyvJFhw=w45-h45-p-rp-mo-ba2-br100","Ujang Jok","Local Guide · 40 foto","","","setahun lalu","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJB0d8GxEjSkK5mY2H0jbdQrt8zJ8rBXja-UlsJxjfyWWoiyA=w45-h45-p-rp-mo-br100","Mahdor Adong","","","","2 tahun lalu","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJWy_0nB63KS1wVBsuRtL828-lCbzPS2ACnh-_pzKKd1D_uvg=w45-h45-p-rp-mo-br100","Yunianti Herbal nasa","1 ulasan","","","3 tahun lalu","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX00qm40GpnWtjMWFE_y25rIGCybbftomTiIzTlcoFAClKwJJfG=w45-h45-p-rp-mo-br100","Al Jufri","11 ulasan · 4 foto","","","3 tahun lalu","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocK4IEFiGC7rONZHULrD1OGNGOQL37zWyQYyehlobnkDkSzs5A=w45-h45-p-rp-mo-br100","Fajar Maulana","","","","4 tahun lalu","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWUgSHaaw2irgigBX0HKH-df17ezcGdaSLuUU8hMjDMwhsK6M-z=w45-h45-p-rp-mo-br100","topik jakarta","12 ulasan","","","4 tahun lalu","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVzISTmQIxRQmnpQ5UV3qDrei4nuGR371HZDZr36OmKPhFPL-GH=w45-h45-p-rp-mo-br100","Mutiara Andita","3 ulasan · 3 foto","","","4 tahun lalu","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXtWkpgAaznhujGrMkgr92AcfP0bvxAdbq201ZSjY3OBe3xwnFT=w45-h45-p-rp-mo-ba3-br100","Suyono Doang","Local Guide · 18 ulasan · 2 foto","","","4 tahun lalu","","","","","","","",""
