Review_Text,Review_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
barang pecah ndak tau dr seller apa ekspedisinya sayangnya saya selesaikan transaksinya sblm diunboxing bgtu dibuka malah pecah barang cm dilapisi satu lapis bublewarp tipis overall kecewa,barang pecah ndak tau seller ekspedisi sayang selesai transaksi sblm diunboxing bgtu buka pecah barang cm lapis lapis bublewarp tipis overall kecewa,unknown,2,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
barang sudah diterima bagus dlm keadaan baik warna jg sesuai dg yg diinginkan bungkusnya juga bagus mantap suka deh makasih penjual makasih tokopedia,barang terima bagus dlm warna sesuai dg bungkus bagus mantap suka makasih jual makasih tokopedia,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
bahasa indonesia diterima dengan baik barang bagus dan ori pengiriman cepat mantapp jiwaaa,bahasa indonesia terima barang bagus original kirim cepat mantapp jiwaaa,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
ban jadi hitam kembali mantap produk original bahanya kuat ban menjadi seperti baru kembali,ban hitam mantap produk original bahanya kuat ban,unknown,5,Tokopedia,Positive,Bentuk,No,Otomotif,No
barang cakep bahan adem kantong juga lega plus ada resleting pengiriman cepat terbaik,barang cakep bahan adem kantong lega plus resleting kirim cepat baik,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
sedotannya kuat harganya murah mudah dibersihkan kabel listrik panjang,sedot kuat harga murah mudah bersih kabel listrik,unknown,5,Tokopedia,Positive,Harga,No,Otomotif,No
pesen double box tapi ga ada wujudnya,sen double box wujud,unknown,1,Tokopedia,Negative,Lainnya,No,Lainnya,No
beli cashew dikirim almond beli dikirim cm gak berkah dagangan mu,beli cashew kirim almond beli kirim cm berkah dagang mu,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
pemasangan mudah karena aksesoris pembantunya lengkap produk juga sesuai ekspektasi,pasang mudah aksesoris bantu lengkap produk sesuai ekspektasi,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
respon cepat barang bagus,respon cepat barang bagus,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
mantap meskipun bahannya bukan metal tapi cukup kuat udah dicoba sampe fret pun suaranya ga sember perlu diingat ini capo gitar akustik ya bukan klasik jadi bentuknya karetnya agak melengkung menyesuaikan bentuk fret akustik bukan datar kyk gitar klasik,mantap bahan metal kuat coba fret suara sember capo gitar akustik klasik bentuk karet lengkung sesuai bentuk fret akustik datar gitar klasik,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
lumayan sesuai harga makasi,lumayan sesuai harga makas,unknown,4,Tokopedia,Positive,Harga,No,Fashion,No
tipis banget ukurannya terlalu kecil tidak sesuai usia,tipis ukur sesuai usia,unknown,2,Tokopedia,Negative,Bentuk,Yes,Fashion,No
saya sengaja selesaikan pesanan ini agar bisa nulis ulasan sesuai pengalaman saya belanja dintoko ini saya sempat tamyakan via chat tentang foto asli ikan dijawab ikannya sesuai gambar di etalase saya tanya juga bukan burayak dijawab bukan tapi faktanya non sense yg dikirim burayak,sengaja selesai pesan nulis ulas sesuai alami belanja dintoko tamyakan via chat foto asli ikan ikan sesuai gambar etalase burayak fakta non sense kirim burayak,unknown,1,Tokopedia,Negative,Bentuk,No,Perawatan Hewan,No
bagus banget top,bagus top,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sesuai deskripsi recommended high quality product seller packaging ok,barang sesuai deskripsi recommended high quality product seller packaging oke,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
kali ini dimsum nya hancur,dimsum hancur,unknown,1,Tokopedia,Negative,Lainnya,Yes,F&B,No
penjual sangat tidak responsif pengiriman sangat lama pengen di cancel awalnya namun karena sudah sangat menginginkannya jadi ya sudahlah,jual responsif kirim ken cancel ingin,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
bahan nya bagus banget,bahan bagus,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
penjualnya cukup baik namun untuk berikutnya tolong dibungkus dengan kardus supaya aman dan diberikan tanda bahwa paketnya dilarang ditimpah dan dijemur berlebihan mengingat isinya itu film kamera,jual tolong bungkus kardus aman tanda paket larang ditimpah jemur isi film kamera,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
diterima dalam keadaan dus terbuka biasanya dus nya rapih tebel di packing bagus sekarang diterima dalam keadaan dus kebuka sobek dan penyok dapet bonus tp lecek kelipet karna packing ga niat di untel2 sama barang nya kaya ga niat ngasih jd ga berguna bonus nya padahal bagus,terima dus buka dus rapih tebel packing bagus terima dus buka sobek penyok bonus lecek kelipet karna packing niat untel2 barang kaya niat ngasih jd guna bonus bagus,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,Yes
kualitas main amat buruk,kualitas main buruk,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
alhamdulillah bisa dpt traktiran dari tokopedia semoga kemudian hari walaupun ngasih gratisan harus sesuai ukuran juga tapi gak papa makasih buat seller yg udah rela ngasih gratis bisa kepakek utk di rumah aja warnanya cantik tidak menerawang,alhamdulillah traktir tokopedia moga ngasih gratis sesuai ukur papa makasih seller rela ngasih gratis kepakek rumah warna cantik terawang,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
wanginya enak respon seller n pengiriman cepat,wangi respon seller kirim cepat,unknown,5,Tokopedia,Positive,Rasa,No,Kesehatan & Kecantikan,No
sudah dtrima barusan ada cacat goresan2 jadi ga mulus kesan spt bekas ketara tapi y sudahlh thanks,dtrima barusan cacat goresan2 mulus kesan spt bekas tara sudahlh thanks,unknown,3,Tokopedia,Neutral,Lainnya,No,Elektronik,No
mantap sesuai pesanan blm di coba semoga bagus,mantap sesuai pesan coba moga bagus,unknown,5,Tokopedia,Positive,Bentuk,No,Otomotif,No
mkkasih admin daper harga murah paketan sama cdr n redoxon,mkkasih admin daper harga murah paket cdr redoxon,unknown,5,Tokopedia,Positive,Harga,No,Kesehatan & Kecantikan,No
warnanya cantik tpi syg kurang tajem kupas kulit bawang aja sma potong tomat pisau yg kecilnya gk bsa,warna cantik syg tajem kupas kulit bawang sma potong tomat pisau kecil bsa,unknown,3,Tokopedia,Neutral,Bentuk,No,F&B,No
kualitas bahan mantap,kualitas bahan mantap,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
ukuran nya kecil tapi bagus untuk mengeringkan beberapa barang,ukur bagus ering barang,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
alat tidak berfungsi,alat fungsi,unknown,1,Tokopedia,Negative,Lainnya,Yes,Otomotif,No
barang gak bisa dipakai parah ini mah,barang pakai parah mah,unknown,1,Tokopedia,Negative,Lainnya,Yes,Perabotan,No
tipis banget dan talinya beneran sekendor itu tapi tali ga masalah si yang penting ketebalannua ini sama aja tebelnya kaya masker yg wrna biru ijo itu awalnya baca komen ga percaya soalnya evo lumayan mereknya ternyata beneran tipis bngt,tipis tali beneran sekendor tali si ketebalannua tebelnya kaya masker wrna biru ijo baca komen percaya evo lumayan merek beneran tipis bngt,unknown,1,Tokopedia,Negative,Bentuk,No,Kesehatan & Kecantikan,No
produk sampai dengan baik dan dikemas dengan rapi dan kedap sesuai deskripsi dan tanpa cacat harga produk yg ditawarkan wajar response seller juga cepat dan pengiriman juga relatif cepat terima kasih dan sukses selalu,produk kemas rapi kedap sesuai deskripsi cacat harga produk tawar wajar response seller cepat kirim relatif cepat terima kasih sukses,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
mantab minnn pengiriman jam sore masih di gasss,mantab minnn kirim jam sore gasss,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
obatnya cocok buat doggy yg berjamur sdh beli beberapa kali,obat cocok doggy jamur beli,unknown,5,Tokopedia,Positive,Lainnya,No,Perawatan Hewan,No
gan ini gimana ya gorrilapod nya ga cocok sm kamera saya bahkan untuk bawaannya aja ga bisa masuk ga sesuai yang di gorillapod terlalu besar padahal saya sudah diskusi tanya apakah bisa untuk fuji xa dan agan jawab bisa ini kebesaran ga muat di lubangnya di lubang untuk jd tongsis hp pun ga bisa dipasang barangnya bagus tapi ga sesuai dan gak bisa saya gunakan jadinya,gan gimana gorrilapod cocok sm kamera bawa sesuai gorillapod diskusi fuji xa agan besar muat lubang lubang jd tongsis hp pasang barang bagus sesuai,unknown,2,Tokopedia,Negative,Bentuk,No,Elektronik,Yes
ga tau dmn kendalanya tp barangnya sampe ke rumah lama bgt molor 2hr dr estimasi sampai,tau dmn kendala barang rumah molor 2hr estimasi,unknown,3,Tokopedia,Neutral,Lainnya,No,Kesehatan & Kecantikan,No
respon admin buruk benar sprti ulasan yg lain seakan chat dg robot sdh note buat jual mnta packing aman malah dtg penyok2 exp minta lama minimal sprti review yg lain okt eh malah sengaja dikirim experience bulan juli deskripsi mmg bulan juli ketawalah skrg para admin pt bayer nnti pasti dtg saat menangisss,respon admin buruk sprti ulas akan chat dg robot note jual mnta packing aman dtg penyok2 exp minimal sprti review okt eh sengaja kirim experience juli deskripsi mmg juli ketawa skrg admin pt bayer nnti dtg menangisss,unknown,1,Tokopedia,Negative,Bentuk,Yes,Kesehatan & Kecantikan,No
packaging simpel proses pesanan cepat packaging aman packaging rapi,packaging simpel proses pesan cepat packaging aman packaging rapi,unknown,5,Tokopedia,Positive,Bentuk,No,Kesehatan & Kecantikan,No
respon cepat kemasan rapi harga murah barang istimewa,respon cepat kemas rapi harga murah barang istimewa,unknown,5,Tokopedia,Positive,Harga,No,Fashion,No
saya kecewa dengan kualitas barangnya kualitas stainles steelnya sih oke tapi batang yang ada penyangga yang bagian bawah panjangnya kurang tidak bisa disambung kualitas mur rendah mudah bengkok dan patah alhasil jemuran saya tidak dapat dirakit,kecewa kualitas barang kualitas stainles steelnya oke batang sangga panjang sambung kualitas mur rendah mudah bengkok patah alhasil jemur rakit,unknown,2,Tokopedia,Negative,Bentuk,Yes,Perabotan,Yes
kemasan kotaknya ada yg penyok dan robek tp pisaunya aman padahal mau buat hadiah temen,kemas kotak penyok robek pisau aman hadiah temen,unknown,3,Tokopedia,Neutral,Bentuk,No,F&B,No
jelek banyak penyok sana sini sangat mengecewakan,jelek penyok kecewa,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,No
packing cepat respond cepat,packing cepat respond cepat,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
barang yang sudah berlubang model persegi pun bisa2 nya di kirim ke buyer nya untuk model bulat warnanya berantakan jelek sekali,barang lubang model persegi bisa2 kirim buyer model bulat warna beranta jelek,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
packing rapih dan aman sampai tujuan hadiah pun dapat,packing rapih aman tuju hadiah,unknown,5,Tokopedia,Positive,Bentuk,No,Ibu & Bayi,No
desainnya mewah aplikator mudah dipakai,desain mewah aplikator mudah pakai,unknown,4,Tokopedia,Positive,Bentuk,No,Kesehatan & Kecantikan,No
masker cocok untuk aktivitas sehari hari,masker cocok aktivitas hari,unknown,5,Tokopedia,Positive,Lainnya,No,Kesehatan & Kecantikan,No
pengiriman cepat barangnya lengkap sesuai pesanan,kirim cepat barang lengkap sesuai pesan,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
barang sdh di terima dgn selamat dan barang nya muantaaap sekali maju dan terus berkembang buat toko nya,barang terima selamat barang muantaaap maju kembang toko,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
parah sih bukunya ada yang sobek lain kali cek dulu kondisi bukunya sebelum kirim,parah buku sobek cek kondisi buku kirim,unknown,3,Tokopedia,Neutral,Lainnya,No,Hobi & Hiburan,No
barang lusuh seperti barang bekas terdapat cacat pada bodi serta segel original tidak ada padahal beli pada agen online resminya kecewa juga,barang lusuh barang bekas cacat bodi segel original beli agen online resmi kecewa,unknown,2,Tokopedia,Negative,Bentuk,Yes,Perabotan,Yes
ngisi powerbanknya lama bgt sampe jam lebih pas di coba charge ke hape jg lama jam lebih lebih lama dr ngecharge ke listrik langsung,ngisi powerbanknya jam pas coba charge hape jam ngecharge listrik,unknown,2,Tokopedia,Negative,Bentuk,No,Elektronik,No
jelek jelek jelek jelek jelek jelek jelek tinggal ngopi,jelek jelek jelek jelek jelek jelek jelek tinggal ngopi,unknown,1,Tokopedia,Negative,Bentuk,No,Lainnya,No
packingnya parah cuma di masukin ke dalam kantong plastik hitam tidak ada kardus dan tidak di lakban cuma di ikat biasa aja biarpun pengiriman cepat tapi packing sangat mengecewakan barang belum di test semoga bisa berfungsi dengan baik,packingnya parah masukin kantong plastik hitam kardus lakban ikat biarpun kirim cepat packing kecewa barang test moga fungsi,unknown,2,Tokopedia,Negative,Bentuk,Yes,Perabotan,No
bertanya apapun selalu di jawab dengan lengkap dan sabar barang cepat sampai packing rapih terima kasih untuk admin nya,apa lengkap sabar barang cepat packing rapih terima kasih admin,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
bagus bgt sumpah harga juga murah bgt,bagus sumpah harga murah,unknown,5,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
barang pecah bagian atas kecewa,barang pecah kecewa,unknown,1,Tokopedia,Negative,Lainnya,Yes,F&B,Yes
sesuai order n deskripsi,sesuai order deskripsi,unknown,5,Tokopedia,Positive,Bentuk,No,Kerajinan & Pesta,No
minta pcs dikirimnya pcs dan dikemasan paket tidak ada jumlah barang yang akan dikirim,pcs kirim pcs kemas paket barang kirim,unknown,1,Tokopedia,Negative,Bentuk,No,Fashion,No
penjual sangat fast respon dan kualitas barang sangat bagus sesuai dengan spesifikasi tanpa ada cacat,jual fast respon kualitas barang bagus sesuai spesifikasi cacat,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
bahanya jelek harganya sdh mahal,bahanya jelek harga mahal,unknown,1,Tokopedia,Negative,Harga,No,Fashion,No
bagus balon2nya merekat di dinding atap seller responsif langsung kirim sesuai pesanan pagi pesen siang sampai bahkan pesanan ada yg dilebihin,bagus balon2nya rekat dinding atap seller responsif kirim sesuai pesan pagi sen siang pesan dilebihin,unknown,5,Tokopedia,Positive,Bentuk,No,Kerajinan & Pesta,No
barang dtang posisi baterai ksong berarti barang tidak d cek dulu d gambar warna biru cerah dtg wrna biru gelap layar lcet mna buat kado ultah ank ga suka,barang dtang posisi baterai ksong barang cek gambar warna biru cerah dtg wrna biru gelap layar lcet mna kado ultah ank suka,unknown,1,Tokopedia,Negative,Bentuk,No,Elektronik,No
bahannya bagus jahitan rapi tebal tdk menerawang udah 3x beli di toko ini dan hasilnya memuaskan respon penjual cepat dan kiriman jg cepat,bahan bagus jahit rapi tebal terawang 3x beli toko hasil muas respon jual cepat kirim cepat,unknown,5,Tokopedia,Positive,Bentuk,No,Perabotan,No
dompetnya kecil bahannya tipis,dompet bahan tipis,unknown,3,Tokopedia,Neutral,Bentuk,No,Fashion,No
innalillahi gan klo jualan yg jujur agan jual kg knp yg dateng yg 800gr gw apal bangt kantong 800gr sama kg dah sering beli 200gr ya tagih di akherat yaa gan makanan kucing aja paki bohong jualan nya nauzubillah terakhir gw belanja di toko ini ngga berkah loo gan rizki nya dg cara nipu kaya gini biar diterkam kucing2 loo nnti di akherat nya,innalillahi gan jual jujur agan jual kg knp dateng 800gr apal bangt kantong 800gr kg dah beli 200gr tagih akherat yaa gan makan kucing paki bohong jual nauzubillah belanja toko berkah loo gan rizki dg nipu kaya gin biar terkam kucing2 loo nnti akherat,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perawatan Hewan,No
kendaraan menjadi kinclong kembali mantap kendaraan menjadi kinclong kembali mantap senang banget bisa di pasangin di bengkelnya senang banget ada home servicenya,kendara kinclong mantap kendara kinclong mantap senang pasangin bengkel senang home servicenya,unknown,5,Tokopedia,Positive,Rasa,No,Otomotif,No
alhamdulillah barang dtg dlam keadaan aman tidak pecah,alhamdulillah barang dtg dlam aman pecah,unknown,4,Tokopedia,Positive,Lainnya,No,Kesehatan & Kecantikan,No
kondisi karungnya banyak yg bolong sehingga tidak bisa d pakai,kondisi karung bolong pakai,unknown,2,Tokopedia,Negative,Lainnya,No,Lainnya,No
suka banget sama original source yang mint,suka original source mint,unknown,5,Tokopedia,Positive,Bentuk,No,Kesehatan & Kecantikan,No
jahitannya berantakan banget gak kenceng aku benyeng dikit udah pada copot jahitannya sedih,jahit beranta kenceng benyeng dikit copot jahit sedih,unknown,2,Tokopedia,Negative,Bentuk,No,Fashion,No
rgb mati dari awal datang penjual gak respon barang gak lulus qc sepertinya yg dijual hati hati kalau beli,rgb mati jual respon barang lulus qc jual hati hati beli,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
barang ok tetapi batrai bocor parah tdk ada niat memberi batrai yg baru stiap x maen ga ada jam lngsng habis di cas jg lampu slalu merah,barang oke batrai bocor parah niat batrai stiap maen jam lngsng habis cas lampu slalu merah,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
setelah dipakai selama beberapa hari suara menjadi tidak jelas apakah produk ini ori saya liat di sarung seruling itu bukan made in indonesia tetapi di serulingnya itu made in indonesia apa itu yamaha kw,pakai suara produk original liat sarung seruling made in indonesia seruling made in indonesia yamaha palsu,unknown,2,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
sesuai foto sampainya lebih cepat dari yg dijadwalkan,sesuai foto sampai cepat jadwal,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
mantap sekali broooo penjual ramah sabar dan jika ada masalah pasti ditangani arigatooo,mantap broooo jual ramah sabar tangan arigatooo,unknown,5,Tokopedia,Positive,Rasa,No,Elektronik,No
belanja kedua kalinya selalu puas pengiriman lumayan cepat overall bagus banget,belanja kali puas kirim lumayan cepat overall bagus,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
