Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Customer Review Clean
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Jakarta Barat,9500,4.8,14100,1735,3,"Brg sudah sampai dgn cepat,cm sehari. Tp sy kecewa krn sy minta warna di mix tp yg dtg cm wrn hitam,next cb dichek permintaan pembeli ya kak,ckp sekali sj belinya deh",Negative,Sadness,brg sudah sampai dgn cepat cm sehari tp sy kecewa krn sy minta warna di mix tp yg dtg cm wrn hitam next cb dichek permintaan pembeli ya kak ckp sekali sj belinya deh
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Jakarta Barat,9500,4.8,14100,1735,2,"Bahan panas, tipis, gatal kalau dipakai lebih dari 1jam",Negative,Sadness,bahan panas tipis gatal kalau dipakai lebih dari 1jam
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Jakarta Barat,9500,4.8,14100,1735,2,Privasi nya gak terjaga pas ngambil nya kan jadi malu ada bacaan celana dalam wanita. kalau yang beginian tolong di jaga privasi udah lah paket nya smlm di titipkan ke orang pula??,Negative,Fear,privasi nya gak terjaga pas ngambil nya kan jadi malu ada bacaan celana dalam wanita kalau yang beginian tolong di jaga privasi udah lah paket nya smlm di titipkan ke orang pula
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Jakarta Barat,9500,4.8,14100,1735,2,"gimana ini ya, saya beli celana dalam hitam 5 ,grey 3,pink 2, kok ukuran nya beda beda yang pink paling gede, grey kecil banget",Negative,Fear,gimana ini ya saya beli celana dalam hitam grey pink kok ukuran nya beda beda yang pink paling gede grey kecil banget
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Jakarta Barat,9500,4.8,14100,1735,1,produknya mudah rusak Dan kalo kena kuku Dan yg tajam2 runcing langsung robek Dan benangnya terurai. mau komplain udah terlanjur dibuka Dan dipakai semua barang nya. Saya merasa dirugikan apalagi Saya biasa beli yg bermerek walaupun Mahal puas. ini Saya coba beli produk ini malah bikin habis uang. Saya harus beli lagi CD SKRG,Negative,Sadness,produknya mudah rusak dan kalo kena kuku dan yg tajam2 runcing langsung robek dan benangnya terurai mau komplain udah terlanjur dibuka dan dipakai semua barang nya saya merasa dirugikan apalagi saya biasa beli yg bermerek walaupun mahal puas ini saya coba beli produk ini malah bikin habis uang saya harus beli lagi cd skrg
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Jakarta Barat,9500,4.8,14100,1735,1,"diskon nya nipu,barang nya ternyata sesuai dengan harga",Negative,Fear,diskon nya nipu barang nya ternyata sesuai dengan harga
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Jakarta Barat,9500,4.8,14100,1735,1,kecil tipis dan kualitas jahit buruk,Negative,Sadness,kecil tipis dan kualitas jahit buruk
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Jakarta Barat,57000,4.9,2014,1304,3,kancing nya baru bbrp kali pake copot kurang kuat,Negative,Sadness,kancing nya baru bbrp kali pake copot kurang kuat
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Jakarta Barat,57000,4.9,2014,1304,3,Kurang puas sama dompetnya,Negative,Sadness,kurang puas sama dompetnya
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Jakarta Barat,57000,4.9,2014,1304,3,dompetnya kecil bahannya tipis.,Negative,Sadness,dompetnya kecil bahannya tipis
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Jakarta Barat,57000,4.9,2014,1304,2,"coklat asli, hitam ga tau itu asli apa palsu ya..... yg hitam beli disini bahan kaku, embos ga ada di dalam, saku untuk uang hanya ada 1 tdk 2 seperti yg coklat..... pokoknya beda banget sama yg coklat yg bahannya lebih halus lentur dan jahitan lebih rapih....",Negative,Sadness,coklat asli hitam ga tau itu asli apa palsu ya yg hitam beli disini bahan kaku embos ga ada di dalam saku untuk uang hanya ada tdk seperti yg coklat pokoknya beda banget sama yg coklat yg bahannya lebih halus lentur dan jahitan lebih rapih
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Jakarta Barat,57000,4.9,2014,1304,1,"Barang ga sampai gara gara sicepat ngilangin barangnya, dan dana pengembalian belom masuk juga admin membantu tapi pas komplain selesai dan dananya ga masuk, ga dibales lagi chatnya",Negative,Fear,barang ga sampai gara gara sicepat ngilangin barangnya dan dana pengembalian belom masuk juga admin membantu tapi pas komplain selesai dan dananya ga masuk ga dibales lagi chatnya
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Jakarta Barat,57000,4.9,2014,1304,1,"belinya 2 dikirim 1, kurang teliti dalam mengirim pesanan",Negative,Fear,belinya dikirim kurang teliti dalam mengirim pesanan
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Jakarta Barat,57000,4.9,2014,1304,1,"GX recomended,barang jelek...dikirim GX sesuai warna pemesan jg.sudah chat dl,kynya ready,di pesanan jg sudah sy sertakan catatan kirim warna born tp dikirim warna GX jelas.gx recomended pokoknya,mending cr toko lain.itu sy ada catatan di pemesanan,tp penjual GX baca detail",Negative,Fear,gx recomended barang jelek dikirim gx sesuai warna pemesan jg sudah chat dl kynya ready di pesanan jg sudah sy sertakan catatan kirim warna born tp dikirim warna gx jelas gx recomended pokoknya mending cr toko lain itu sy ada catatan di pemesanan tp penjual gx baca detail
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Kota Palembang,30500,4.6,15200,3003,3,bahan tipis.. kayaknya ga bisa di pakai,Negative,Sadness,bahan tipis kayaknya ga bisa di pakai
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Kota Palembang,30500,4.6,15200,3003,3,"yaampunnn.... mentang� Rp. 0 x nih yah krna penguna baru... baju sih baju tapi gimna mau dipake lobang lehernya itu kecill amed,, anak yg 11 tahun pun gak bisa pakai... padahal mah lumayan lah bahannya walaupun tipis..",Negative,Anger,yaampunnn mentang rp x nih yah krna penguna baru baju sih baju tapi gimna mau dipake lobang lehernya itu kecill amed anak yg tahun pun gak bisa pakai padahal mah lumayan lah bahannya walaupun tipis
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Kota Palembang,30500,4.6,15200,3003,3,barangnya gx sesuai sama yg d gambar,Negative,Fear,barangnya gx sesuai sama yg d gambar
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Kota Palembang,30500,4.6,15200,3003,2,enggak sesuai sama yg digambar,Negative,Fear,enggak sesuai sama yg digambar
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Kota Palembang,30500,4.6,15200,3003,1,"dasternya adem ya iyalah pada bolong/sobek gitu ya jelas ademnya,,mentang2 gretongan,,,haahaaa parah asli",Negative,Anger,dasternya adem ya iyalah pada bolong sobek gitu ya jelas ademnya mentang2 gretongan haahaaa parah asli
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Kota Palembang,30500,4.6,15200,3003,1,auhh bgt sma yg d gambar mentang2 pngguna baru dpt grtisan eh dpt nya daster 10rban d loak...????lucu tokped apa toko nya nih gak mau rugi...gak smpet foto sya ksihkan sma nenek sya.ampunn dah..,Negative,Anger,auhh bgt sma yg d gambar mentang2 pngguna baru dpt grtisan eh dpt nya daster 10rban d loak lucu tokped apa toko nya nih gak mau rugi gak smpet foto sya ksihkan sma nenek sya ampunn dah
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Kota Palembang,30500,4.6,15200,3003,1,jelek bgt nyesal jadi nya,Negative,Anger,jelek bgt nyesal jadi nya
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Kota Denpasar,26900,4.8,2660,761,3,"tidak sebagus di gambar, kain tepi di neci aja bukan di jahit lipat, ya harga segitu",Negative,Sadness,tidak sebagus di gambar kain tepi di neci aja bukan di jahit lipat ya harga segitu
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Kota Denpasar,26900,4.8,2660,761,2,ukuran gak sesuai jumbonya kecil,Negative,Sadness,ukuran gak sesuai jumbonya kecil
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Kota Denpasar,26900,4.8,2660,761,1,"ukuran kecil banget ,katanya jumbo( XXL)",Negative,Sadness,ukuran kecil banget katanya jumbo xxl
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Kota Denpasar,26900,4.8,2660,761,1,Tak sesuai gambar. ini gada dijahit cuman disambung pake obras. bahannya tipis. kecewa,Negative,Sadness,tak sesuai gambar ini gada dijahit cuman disambung pake obras bahannya tipis kecewa
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Kota Denpasar,26900,4.8,2660,761,1,bahannya terlalu tipis,Negative,Sadness,bahannya terlalu tipis
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,Jakarta Barat,38900,4.8,3698,909,3,bahannya katun tapi kurang adem,Negative,Sadness,bahannya katun tapi kurang adem
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,Jakarta Barat,38900,4.8,3698,909,2,"Ga sesuai produknya sma di photo, bahannya kasar dan sama sekali tidak menyerap keringat, jadi tidak nyaman dipakainya, sejak beli lalu dicuci baru dipakai barusan banget, dan terpaksa harus dibuka lg krna gerah, ga kepake deh jadinya ??",Negative,Sadness,ga sesuai produknya sma di photo bahannya kasar dan sama sekali tidak menyerap keringat jadi tidak nyaman dipakainya sejak beli lalu dicuci baru dipakai barusan banget dan terpaksa harus dibuka lg krna gerah ga kepake deh jadinya
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,Jakarta Barat,38900,4.8,3698,909,2,bahan nya tipis...nyesel beli 3..harusnya test 1 dulu hahaha...maaf ya..cuma bisa kasih bintang 2,Negative,Sadness,bahan nya tipis nyesel beli harusnya test dulu hahaha maaf ya cuma bisa kasih bintang
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 11,Jakarta Utara,45000,4.7,2569,622,3,Tidak sesuai dengan foto,Negative,Sadness,tidak sesuai dengan foto
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 12,Jakarta Utara,45000,4.7,2569,622,3,"kurang puas krn bahannya beda dengan yg digambar, ekspektasi bahan tebal ternyt tipis bgt",Negative,Sadness,kurang puas krn bahannya beda dengan yg digambar ekspektasi bahan tebal ternyt tipis bgt
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 13,Jakarta Utara,45000,4.7,2569,622,3,"jualan yg jujur ya gan. barang tidak sesuai dengan gambar. barang yg biasa saya beli sesuai dgn gambar yg dipajang. ini saya lgs order 4, yg ternyata dibawah ekspektasi saya. gambar kanan adalah barang original sesuai display.",Negative,Sadness,jualan yg jujur ya gan barang tidak sesuai dengan gambar barang yg biasa saya beli sesuai dgn gambar yg dipajang ini saya lgs order yg ternyata dibawah ekspektasi saya gambar kanan adalah barang original sesuai display
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 14,Jakarta Utara,45000,4.7,2569,622,2,tipis banget Dan transparan,Negative,Sadness,tipis banget dan transparan
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 15,Jakarta Utara,45000,4.7,2569,622,1,"Tipis bgt, jelek",Negative,Sadness,tipis bgt jelek
Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,Jakarta Utara,62500,4.9,3913,1607,4,warnanya tidak sesuai gmbar ??,Negative,Sadness,warnanya tidak sesuai gmbar
Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,Jakarta Utara,62500,4.9,3913,1607,3,yg direquest sama dikirim warnanya beda,Negative,Sadness,yg direquest sama dikirim warnanya beda
Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,Jakarta Utara,62500,4.9,3913,1607,2,menyesaalllll ternyata bahan sama aja dengan yang harga 30rb ??,Negative,Sadness,menyesaalllll ternyata bahan sama aja dengan yang harga 30rb
Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,Jakarta Utara,62500,4.9,3913,1607,2,"brang nya kurang 1 item, beli 3 yg dtng 2",Negative,Fear,brang nya kurang item beli yg dtng
Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,Jakarta Utara,62500,4.9,3913,1607,2,gak sesuai dengan gambar promo. contoh nya di gbar promo ada 3 pcs warna yg berbeda trus pas datang barang kok ke 3 nya semua warnanya sama semua,Negative,Fear,gak sesuai dengan gambar promo contoh nya di gbar promo ada pcs warna yg berbeda trus pas datang barang kok ke nya semua warnanya sama semua
Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,Jakarta Utara,62500,4.9,3913,1607,1,gak ad solusi.. !! semoga uang ny berkah ya mba..,Negative,Anger,gak ad solusi semoga uang ny berkah ya mba
Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,Jakarta Utara,62500,4.9,3913,1607,1,"yg di pesan warna ngga sesuai klu memang ngga ada bilang aja ngga ada jgn bilang ada, saya ini beli bukan minta.",Negative,Anger,yg di pesan warna ngga sesuai klu memang ngga ada bilang aja ngga ada jgn bilang ada saya ini beli bukan minta
Women's Fashion,Rok Plisket - Rok Wanita Bahan Premium - CREAM,Jakarta Utara,62500,4.9,3913,1607,1,barang bagus ..tapi sangat mengecewakan sekali pesan 2 rok hanya di kirim 1 yg 1 lg entah kemana .gk ada responnya lg .yg jelas tidak ada etika baik buat buat ngirim rok sy yg 1 lg ..main curang sy merasa di tipu .dan sy sangat sangat kecewa. saran sy barang bagus tolong imbangin dengan kejujuran biar berkah..salam jujur jngan main curang,Negative,Sadness,barang bagus tapi sangat mengecewakan sekali pesan rok hanya di kirim yg lg entah kemana gk ada responnya lg yg jelas tidak ada etika baik buat buat ngirim rok sy yg lg main curang sy merasa di tipu dan sy sangat sangat kecewa saran sy barang bagus tolong imbangin dengan kejujuran biar berkah salam jujur jngan main curang
Women's Fashion,"CELANA KERJA WANITA FORMAL CELANA KANTOR PINGGANG KARET JUMBO - Hitam, M",Kab. Pekalongan,62900,4.8,4481,2115,2,baru dipake sekali sobek pantatnya... padahal agak kebesaran sizenya...,Negative,Sadness,baru dipake sekali sobek pantatnya padahal agak kebesaran sizenya
Women's Fashion,"CELANA KERJA WANITA FORMAL CELANA KANTOR PINGGANG KARET JUMBO - Hitam, M",Kab. Pekalongan,62900,4.8,4481,2115,2,penjual jawab pertanyaan pelanggan kurang sopan,Negative,Fear,penjual jawab pertanyaan pelanggan kurang sopan
Women's Fashion,"CELANA KERJA WANITA FORMAL CELANA KANTOR PINGGANG KARET JUMBO - Hitam, M",Kab. Pekalongan,62900,4.8,4481,2115,2,barang tidak sesuai deskripsi,Negative,Fear,barang tidak sesuai deskripsi
Women's Fashion,"CELANA KERJA WANITA FORMAL CELANA KANTOR PINGGANG KARET JUMBO - Hitam, M",Kab. Pekalongan,62900,4.8,4481,2115,1,kecewa sih pesannya L5 iya L5 tapi berasa. itu celana XL kecil amat heedewhh bikin kecewa sama ini toko mana bahannya tipis juga.,Negative,Sadness,kecewa sih pesannya l5 iya l5 tapi berasa itu celana xl kecil amat heedewhh bikin kecewa sama ini toko mana bahannya tipis juga
Women's Fashion,"CELANA KERJA WANITA FORMAL CELANA KANTOR PINGGANG KARET JUMBO - Hitam, M",Kab. Pekalongan,62900,4.8,4481,2115,1,bahannya jelek ....pokoknya kecewaaaa aja,Negative,Anger,bahannya jelek pokoknya kecewaaaa aja
Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Jakarta Utara,79800,4.8,4585,1941,2,tempat colokannya gk sesuai.. masa mic nya berfungsi dilubang headset. sedangkan lubang micnya tidak berfungsu,Negative,Sadness,tempat colokannya gk sesuai masa mic nya berfungsi dilubang headset sedangkan lubang micnya tidak berfungsu
Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Jakarta Utara,79800,4.8,4585,1941,2,Chat gk pernah di balas tidak recommend untuk beli,Negative,Fear,chat gk pernah di balas tidak recommend untuk beli
Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Jakarta Utara,79800,4.8,4585,1941,1,"dicharge lampu tidak nyala, sama sekali tidak bisa dipakai mau dikembalikan berat di ongkir HARUSNYA SEBELUM DIKIRIM DITES DULU, TOH PACKAGINYA TIDAK ADA SEGEL DITES DULU BOLEH KAYAKNYA SAYANGNYA BINTANG MINIMAL 1 NOT RECOMMEND",Negative,Anger,dicharge lampu tidak nyala sama sekali tidak bisa dipakai mau dikembalikan berat di ongkir harusnya sebelum dikirim dites dulu toh packaginya tidak ada segel dites dulu boleh kayaknya sayangnya bintang minimal not recommend
Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,Jakarta Utara,79800,4.8,4585,1941,1,"jangan beli di toko ini udah etikat baik ngasih penjelasan colokan mic di soundcard nya gak berfungsi,tapi pesan yg berkali� cuma di read gak ad tanggapan bener�. mbak atau mas tolong jualan yg amanah,transaksi jualbeli akan berkah dan sah kalo sama� saling menguntungkan.saya bener2 gak ikhlas,gak akan berkah jualan anda mksh.",Negative,Fear,jangan beli di toko ini udah etikat baik ngasih penjelasan colokan mic di soundcard nya gak berfungsi tapi pesan yg berkali cuma di read gak ad tanggapan bener mbak atau mas tolong jualan yg amanah transaksi jualbeli akan berkah dan sah kalo sama saling menguntungkan saya bener2 gak ikhlas gak akan berkah jualan anda mksh
Movies and Music,SOUNDTECH 2.1 USB Condenser Microphone Cardioid and Omnidirect for PC,Jakarta Utara,900000,4.9,665,341,1,baru dipake beberapa hari udah rusak aja.,Negative,Fear,baru dipake beberapa hari udah rusak aja
Movies and Music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",Jakarta Utara,68000,4.9,3348,1704,1,tidak bisa hidup,Negative,Fear,tidak bisa hidup
Movies and Music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",Jakarta Utara,68000,4.9,3348,1704,2,untuk jepit ke mejanya loss. ga bisa ngunci. sudah di coba dengan SEAL TAPE. tapi terlalu longgar sehingga tidak bisa nge lock. untuk boom arm nya bagus. sayang jadi bingung pakenya karna ga bisa ngelock,Negative,Fear,untuk jepit ke mejanya loss ga bisa ngunci sudah di coba dengan seal tape tapi terlalu longgar sehingga tidak bisa nge lock untuk boom arm nya bagus sayang jadi bingung pakenya karna ga bisa ngelock
Movies and Music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,4.9,2758,1476,2,"Kurang bagus, kurang klop",Negative,Sadness,kurang bagus kurang klop
Movies and Music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,Kota Tangerang Selatan,44999,4.9,2758,1476,1,baru 3 hari udh ga ngegrip,Negative,Fear,baru hari udh ga ngegrip
Movies and Music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,Jakarta Barat,29490,4.9,8598,1289,2,setelah dipakai selama beberapa hari suara menjadi tidak jelas apakah produk ini ori? saya liat di sarung seruling itu bukan made in indonesia tetapi di serulingnya itu made in indonesia apa itu yamaha kw?,Negative,Fear,setelah dipakai selama beberapa hari suara menjadi tidak jelas apakah produk ini ori saya liat di sarung seruling itu bukan made in indonesia tetapi di serulingnya itu made in indonesia apa itu yamaha kw
